110
1.0,2.0
2.0,4.0
3.0,5.0
4.0,1.0
5.0,6.0
6.0,7.0
7.0,3.0
8.0,3.0
9.0,2.0
10.0,1.0
11.0,-0.14176813326357418
12.0,1.275016598411342
13.0,-0.78603001262618
14.0,-0.5565781720459005
15.0,-1.6800092993483162
16.0,-1.6545964108606872
17.0,-0.8609472243153795
18.0,1.2544265052826566
19.0,0.4886435877767459
20.0,-1.8703088939715522
21.0,-1.4843667611499154
22.0,-0.3949490430962977
23.0,-0.0011756064907553771
24.0,1.2560244444618833
25.0,0.9014601297862103
26.0,1.6823605798887067
27.0,-1.2638813033312797
28.0,-0.09981454475628486
29.0,0.7001313121390502
30.0,-1.2426298373707543
31.0,0.21569070893558173
32.0,-1.4245120030796137
33.0,-0.3595225418624772
34.0,0.7913766380530005
35.0,-0.2911532709788901
36.0,-1.1495578051305861
37.0,0.7649195045756827
38.0,-0.42644695085133466
39.0,-2.8786445820982145
40.0,-0.4557535086803062
41.0,-0.31378119299101587
42.0,-0.20391579005457763
43.0,0.22872848324193384
44.0,0.8503394335041731
45.0,-0.4876006010712415
46.0,-1.0650680751253279
47.0,0.624072053153808
48.0,-0.16114266616193498
49.0,0.45308046453521206
50.0,-0.4654919213417574
51.0,0.649071996774601
52.0,-0.759772785069046
53.0,0.7481819544403044
54.0,-0.24720318305090988
55.0,-0.5334221301931072
56.0,-1.1014804509827252
57.0,-0.17027915191423673
58.0,-0.24981103627954426
59.0,0.8312577309877986
60.0,-0.6857447447671449
61.0,0.06430956735711153
62.0,-2.8196145626091917
63.0,0.4215990828216621
64.0,-1.2752746279562754
65.0,0.34949691151441464
66.0,-0.50969028928235
67.0,0.15982310361973334
68.0,1.55179446808933
69.0,0.6267783231671662
70.0,0.776907363378274
71.0,1.3243666731419246
72.0,-0.8494989744193296
73.0,-0.8730779716189327
74.0,-0.6864372923457928
75.0,-0.8414554713183034
76.0,0.825158155854591
77.0,-0.571374502891777
78.0,0.951448657159826
79.0,-0.17946679721954953
80.0,-0.23292458836557364
81.0,-0.20011146424379841
82.0,0.2622115546573117
83.0,1.1680398430676597
84.0,0.5292055709323349
85.0,0.3186215424005355
86.0,-0.24167807122892726
87.0,1.7333810022747724
88.0,0.6149293797970888
89.0,-0.14356373166413924
90.0,-0.6103312197414046
91.0,-0.08440585881456891
92.0,0.11442751083501136
93.0,0.19458804308068353
94.0,-0.5216273812356833
95.0,0.07368852436695197
96.0,0.48136293641200106
97.0,0.190073701219591
98.0,0.8062064658730574
99.0,0.06026514591533722
100.0,1.6133339570605798
101.0,-0.876898544582018
102.0,-0.14708181654670843
103.0,0.26996308904946303
104.0,-0.14458978765445427
105.0,0.10961110595214166
106.0,0.8170791914502146
107.0,0.42688678376365313
108.0,0.7249967243877833
109.0,0.7737191943959864
110.0,0.4391581237690394
